release_time,title,event_family,catalyst_category,country,source,calendar_id,unit,scale,previous,forecast,actual,previous_value,forecast_value,actual_value,surprise,surprise_basis,surprise_side,raw_surprise_side,market_bias_side,market_bias_label,market_bias_score,market_rule_direction,market_rule_confidence,market_rule_note
2012-05-10 12:30:00,Initial Jobless Clm*,jobless_claims,labor,US,Dept of Labor,13794090 2012-05-10 12:30:00 +0000 UTC Initial Jobless Clm* United States-Jobless-Initial Jobless Clm*,Person,K,372K,369K,373K,372000.0,369000.0,373000.0,4000.0,actual_vs_forecast,positive,positive,market_negative,bearish,-0.7,higher_is_bearish,0.7,Higher jobless claims have recently behaved more like growth stress than a dovish-rate signal for NQ.
2012-05-15 12:30:00,"Core CPI YY, NSA*",core_cpi,inflation,US,BLS,"13734122 2012-05-15 12:30:00 +0000 UTC Core CPI YY, NSA* United States-CPI-Core CPI YY, NSA*",%,,2.3%,2.3%,2.3%,2.3,2.3,2.3,0.0,actual_vs_forecast,flat,flat,market_neutral,neutral,-0.0,higher_is_bearish,1.0,Higher inflation is usually bearish for NQ because it can lift yields and reduce rate-cut odds.
2012-05-15 12:30:00,"Core CPI MM, SA*",core_cpi,inflation,US,BLS,"13768191 2012-05-15 12:30:00 +0000 UTC Core CPI MM, SA* United States-CPI-Core CPI MM, SA*",%,,0.2%,0.2%,0.2%,0.2,0.2,0.2,0.0,actual_vs_forecast,flat,flat,market_neutral,neutral,-0.0,higher_is_bearish,1.0,Higher inflation is usually bearish for NQ because it can lift yields and reduce rate-cut odds.
2012-05-15 12:30:00,Retail Sales MM *,retail_sales,growth,US,Dept of Commerce,13783602 2012-05-15 12:30:00 +0000 UTC Retail Sales MM * United States-Retail Sales-Retail Sales MM *,%,,0.3%,0.2%,-0.4%,0.3,0.2,-0.4,-0.6000000000000001,actual_vs_forecast,negative,negative,market_negative,bearish,-0.7,higher_is_bullish,0.7,Stronger growth data is usually risk-on unless it renews inflation or Fed pressure.
2012-05-15 12:30:00,"CPI MM, SA*",cpi,inflation,US,BLS,"13818866 2012-05-15 12:30:00 +0000 UTC CPI MM, SA* United States-CPI-CPI MM, SA*",%,,0.2%,0%,0.2%,0.2,0.0,0.2,0.2,actual_vs_forecast,positive,positive,market_negative,bearish,-1.0,higher_is_bearish,1.0,Higher inflation is usually bearish for NQ because it can lift yields and reduce rate-cut odds.
2012-05-15 12:30:00,"CPI YY, NSA*",cpi,inflation,US,BLS,"13943059 2012-05-15 12:30:00 +0000 UTC CPI YY, NSA* United States-CPI-CPI YY, NSA*",%,,2.7%,2.3%,2.3%,2.7,2.3,2.3,0.0,actual_vs_forecast,flat,flat,market_neutral,neutral,-0.0,higher_is_bearish,1.0,Higher inflation is usually bearish for NQ because it can lift yields and reduce rate-cut odds.
2012-05-16 12:30:00,Building Permits: Number *,other,other,US,Dept of Commerce,13950470 2012-05-16 12:30:00 +0000 UTC Building Permits: Number * United States-House Starts-Building Permits: Number *,Number of,M,0.747M,0.73M,0.715M,747000.0,730000.0,715000.0,-15000.0,actual_vs_forecast,negative,negative,market_unknown,mixed,-0.0,unknown,0.0,No reliable one-number market direction rule; treat as a volatility catalyst.
2012-05-17 12:30:00,Initial Jobless Clm*,jobless_claims,labor,US,Dept of Labor,13813292 2012-05-17 12:30:00 +0000 UTC Initial Jobless Clm* United States-Jobless-Initial Jobless Clm*,Person,K,373K,365K,369K,373000.0,365000.0,369000.0,4000.0,actual_vs_forecast,positive,positive,market_negative,bearish,-0.7,higher_is_bearish,0.7,Higher jobless claims have recently behaved more like growth stress than a dovish-rate signal for NQ.
2012-05-22 14:00:00,Existing Home Sales,home_sales,growth,US,NAR,13808185 2012-05-22 14:00:00 +0000 UTC Existing Home Sales United States-Existing Homes-Existing Home Sales,Number of,M,4.52M,4.6M,4.59M,4520000.0,4600000.0,4590000.0,-10000.0,actual_vs_forecast,negative,negative,market_negative,bearish,-0.7,higher_is_bullish,0.7,Stronger growth data is usually risk-on unless it renews inflation or Fed pressure.
2012-05-24 12:30:00,Initial Jobless Clm*,jobless_claims,labor,US,Dept of Labor,13809192 2012-05-24 12:30:00 +0000 UTC Initial Jobless Clm* United States-Jobless-Initial Jobless Clm*,Person,K,369K,370K,371K,369000.0,370000.0,371000.0,1000.0,actual_vs_forecast,positive,positive,market_negative,bearish,-0.7,higher_is_bearish,0.7,Higher jobless claims have recently behaved more like growth stress than a dovish-rate signal for NQ.
2012-05-31 12:15:00,ADP National Employment*,adp_employment,labor,US,ADP,14590144 2012-05-31 12:15:00 +0000 UTC ADP National Employment* United States-ADP-ADP National Employment*,Person,K,255K,148K,217K,255000.0,148000.0,217000.0,69000.0,actual_vs_forecast,positive,positive,market_negative,bearish,-0.6,higher_is_mixed_bearish,0.6,Stronger payrolls can pressure NQ when the market reads them as higher-for-longer Fed policy.
2012-05-31 12:30:00,Initial Jobless Clm*,jobless_claims,labor,US,Dept of Labor,13800499 2012-05-31 12:30:00 +0000 UTC Initial Jobless Clm* United States-Jobless-Initial Jobless Clm*,Person,K,371K,370K,381K,371000.0,370000.0,381000.0,11000.0,actual_vs_forecast,positive,positive,market_negative,bearish,-0.7,higher_is_bearish,0.7,Higher jobless claims have recently behaved more like growth stress than a dovish-rate signal for NQ.
2012-06-01 12:30:00,Non-Farm Payrolls*,nonfarm_payrolls,labor,US,BLS,13731234 2012-06-01 12:30:00 +0000 UTC Non-Farm Payrolls* United States-Employment-Non-Farm Payrolls*,Person,K,83K,150K,107K,83000.0,150000.0,107000.0,-43000.0,actual_vs_forecast,negative,negative,market_positive,bullish,0.6,higher_is_mixed_bearish,0.6,Stronger payrolls can pressure NQ when the market reads them as higher-for-longer Fed policy.
2012-06-01 12:30:00,Unemployment Rate*,unemployment_rate,labor,US,BLS,13779597 2012-06-01 12:30:00 +0000 UTC Unemployment Rate* United States-Employment-Unemployment Rate*,%,,8.2%,8.1%,8.2%,8.2,8.1,8.2,0.09999999999999964,actual_vs_forecast,positive,positive,market_negative,bearish,-0.35,higher_is_mixed_bearish,0.35,"Higher unemployment or claims are mixed: dovish for rates, but bearish if growth fear dominates."
2012-06-01 14:00:00,ISM Manufacturing PMI,ism_pmi,growth,US,ISM,14567707 2012-06-01 14:00:00 +0000 UTC ISM Manufacturing PMI United States-ISM - man-ISM Manufacturing PMI,Index,,55.2,53.9,53.2,55.2,53.9,53.2,-0.6999999999999957,actual_vs_forecast,negative,negative,market_negative,bearish,-0.7,higher_is_bullish,0.7,Stronger growth data is usually risk-on unless it renews inflation or Fed pressure.
2012-06-05 14:00:00,ISM N-Mfg PMI,ism_pmi,growth,US,ISM,13764909 2012-06-05 14:00:00 +0000 UTC ISM N-Mfg PMI United States-ISM - non man-ISM N-Mfg PMI,Index,,55.3,53.5,55.1,55.3,53.5,55.1,1.6000000000000014,actual_vs_forecast,positive,positive,market_positive,bullish,0.7,higher_is_bullish,0.7,Stronger growth data is usually risk-on unless it renews inflation or Fed pressure.
2012-06-07 12:30:00,Initial Jobless Clm*,jobless_claims,labor,US,Dept of Labor,13792304 2012-06-07 12:30:00 +0000 UTC Initial Jobless Clm* United States-Jobless-Initial Jobless Clm*,Person,K,381K,377K,377K,381000.0,377000.0,377000.0,0.0,actual_vs_forecast,flat,flat,market_neutral,neutral,-0.0,higher_is_bearish,0.7,Higher jobless claims have recently behaved more like growth stress than a dovish-rate signal for NQ.
2012-06-13 12:30:00,Retail Sales MM *,retail_sales,growth,US,Dept of Commerce,13809296 2012-06-13 12:30:00 +0000 UTC Retail Sales MM * United States-Retail Sales-Retail Sales MM *,%,,-0.4%,-0.2%,-0.2%,-0.4,-0.2,-0.2,0.0,actual_vs_forecast,flat,flat,market_neutral,neutral,0.0,higher_is_bullish,0.7,Stronger growth data is usually risk-on unless it renews inflation or Fed pressure.
2012-06-14 12:30:00,"Core CPI YY, NSA*",core_cpi,inflation,US,BLS,"13730337 2012-06-14 12:30:00 +0000 UTC Core CPI YY, NSA* United States-CPI-Core CPI YY, NSA*",%,,2.3%,2.2%,2.3%,2.3,2.2,2.3,0.09999999999999964,actual_vs_forecast,positive,positive,market_negative,bearish,-1.0,higher_is_bearish,1.0,Higher inflation is usually bearish for NQ because it can lift yields and reduce rate-cut odds.
2012-06-14 12:30:00,"CPI MM, SA*",cpi,inflation,US,BLS,"13781182 2012-06-14 12:30:00 +0000 UTC CPI MM, SA* United States-CPI-CPI MM, SA*",%,,0.2%,-0.2%,-0.2%,0.2,-0.2,-0.2,0.0,actual_vs_forecast,flat,flat,market_neutral,neutral,-0.0,higher_is_bearish,1.0,Higher inflation is usually bearish for NQ because it can lift yields and reduce rate-cut odds.
2012-06-14 12:30:00,Initial Jobless Clm*,jobless_claims,labor,US,Dept of Labor,13797201 2012-06-14 12:30:00 +0000 UTC Initial Jobless Clm* United States-Jobless-Initial Jobless Clm*,Person,K,377K,375K,383K,377000.0,375000.0,383000.0,8000.0,actual_vs_forecast,positive,positive,market_negative,bearish,-0.7,higher_is_bearish,0.7,Higher jobless claims have recently behaved more like growth stress than a dovish-rate signal for NQ.
2012-06-14 12:30:00,"Core CPI MM, SA*",core_cpi,inflation,US,BLS,"13820174 2012-06-14 12:30:00 +0000 UTC Core CPI MM, SA* United States-CPI-Core CPI MM, SA*",%,,0.2%,0.2%,0.1%,0.2,0.2,0.1,-0.1,actual_vs_forecast,negative,negative,market_positive,bullish,1.0,higher_is_bearish,1.0,Higher inflation is usually bearish for NQ because it can lift yields and reduce rate-cut odds.
2012-06-14 12:30:00,"CPI YY, NSA*",cpi,inflation,US,BLS,"13915330 2012-06-14 12:30:00 +0000 UTC CPI YY, NSA* United States-CPI-CPI YY, NSA*",%,,2.3%,1.8%,1.7%,2.3,1.8,1.7,-0.10000000000000009,actual_vs_forecast,negative,negative,market_positive,bullish,1.0,higher_is_bearish,1.0,Higher inflation is usually bearish for NQ because it can lift yields and reduce rate-cut odds.
2012-06-19 12:30:00,Building Permits: Number *,other,other,US,Dept of Commerce,13931197 2012-06-19 12:30:00 +0000 UTC Building Permits: Number * United States-House Starts-Building Permits: Number *,Number of,M,0.715M,0.728M,0.78M,715000.0,728000.0,780000.0,52000.0,actual_vs_forecast,positive,positive,market_unknown,mixed,0.0,unknown,0.0,No reliable one-number market direction rule; treat as a volatility catalyst.
2012-06-20 16:30:00,Fed Funds Tgt Rate *,fomc_rates,central_bank,US,FOMC,13766500 2012-06-20 16:30:00 +0000 UTC Fed Funds Tgt Rate * United States-Fed policy decision-Fed Funds Tgt Rate *,%,,0.125%,,0.125%,0.125,,0.125,0.0,actual_vs_previous,flat,flat,market_neutral,neutral,-0.0,higher_is_bearish,1.0,Higher rates or hawkish guidance are usually bearish for rate-sensitive equities.
2012-06-21 12:30:00,Initial Jobless Clm*,jobless_claims,labor,US,Dept of Labor,13803500 2012-06-21 12:30:00 +0000 UTC Initial Jobless Clm* United States-Jobless-Initial Jobless Clm*,Person,K,383K,380K,384K,383000.0,380000.0,384000.0,4000.0,actual_vs_forecast,positive,positive,market_negative,bearish,-0.7,higher_is_bearish,0.7,Higher jobless claims have recently behaved more like growth stress than a dovish-rate signal for NQ.
2012-06-21 14:00:00,Existing Home Sales,home_sales,growth,US,NAR,13812888 2012-06-21 14:00:00 +0000 UTC Existing Home Sales United States-Existing Homes-Existing Home Sales,Number of,M,4.59M,4.57M,4.6M,4590000.0,4570000.0,4600000.0,30000.0,actual_vs_forecast,positive,positive,market_positive,bullish,0.7,higher_is_bullish,0.7,Stronger growth data is usually risk-on unless it renews inflation or Fed pressure.
2012-06-28 12:30:00,Initial Jobless Clm*,jobless_claims,labor,US,Dept of Labor,13772100 2012-06-28 12:30:00 +0000 UTC Initial Jobless Clm* United States-Jobless-Initial Jobless Clm*,Person,K,384K,385K,380K,384000.0,385000.0,380000.0,-5000.0,actual_vs_forecast,negative,negative,market_positive,bullish,0.7,higher_is_bearish,0.7,Higher jobless claims have recently behaved more like growth stress than a dovish-rate signal for NQ.
2012-07-02 14:00:00,ISM Manufacturing PMI,ism_pmi,growth,US,ISM,14567708 2012-07-02 14:00:00 +0000 UTC ISM Manufacturing PMI United States-ISM - man-ISM Manufacturing PMI,Index,,53.2,52,49.5,53.2,52.0,49.5,-2.5,actual_vs_forecast,negative,negative,market_negative,bearish,-0.7,higher_is_bullish,0.7,Stronger growth data is usually risk-on unless it renews inflation or Fed pressure.
2012-07-05 12:15:00,ADP National Employment*,adp_employment,labor,US,ADP,14590145 2012-07-05 12:15:00 +0000 UTC ADP National Employment* United States-ADP-ADP National Employment*,Person,K,217K,105K,176K,217000.0,105000.0,176000.0,71000.0,actual_vs_forecast,positive,positive,market_negative,bearish,-0.6,higher_is_mixed_bearish,0.6,Stronger payrolls can pressure NQ when the market reads them as higher-for-longer Fed policy.
2012-07-05 12:30:00,Initial Jobless Clm*,jobless_claims,labor,US,Dept of Labor,13804994 2012-07-05 12:30:00 +0000 UTC Initial Jobless Clm* United States-Jobless-Initial Jobless Clm*,Person,K,380K,385K,372K,380000.0,385000.0,372000.0,-13000.0,actual_vs_forecast,negative,negative,market_positive,bullish,0.7,higher_is_bearish,0.7,Higher jobless claims have recently behaved more like growth stress than a dovish-rate signal for NQ.
2012-07-05 14:00:00,ISM N-Mfg PMI,ism_pmi,growth,US,ISM,13803895 2012-07-05 14:00:00 +0000 UTC ISM N-Mfg PMI United States-ISM - non man-ISM N-Mfg PMI,Index,,55.1,53,53.6,55.1,53.0,53.6,0.6000000000000014,actual_vs_forecast,positive,positive,market_positive,bullish,0.7,higher_is_bullish,0.7,Stronger growth data is usually risk-on unless it renews inflation or Fed pressure.
2012-07-06 12:30:00,Non-Farm Payrolls*,nonfarm_payrolls,labor,US,BLS,13755406 2012-07-06 12:30:00 +0000 UTC Non-Farm Payrolls* United States-Employment-Non-Farm Payrolls*,Person,K,107K,90K,73K,107000.0,90000.0,73000.0,-17000.0,actual_vs_forecast,negative,negative,market_positive,bullish,0.6,higher_is_mixed_bearish,0.6,Stronger payrolls can pressure NQ when the market reads them as higher-for-longer Fed policy.
2012-07-06 12:30:00,Unemployment Rate*,unemployment_rate,labor,US,BLS,13807494 2012-07-06 12:30:00 +0000 UTC Unemployment Rate* United States-Employment-Unemployment Rate*,%,,8.2%,8.2%,8.2%,8.2,8.2,8.2,0.0,actual_vs_forecast,flat,flat,market_neutral,neutral,-0.0,higher_is_mixed_bearish,0.35,"Higher unemployment or claims are mixed: dovish for rates, but bearish if growth fear dominates."
2012-07-12 12:30:00,Initial Jobless Clm*,jobless_claims,labor,US,Dept of Labor,13817290 2012-07-12 12:30:00 +0000 UTC Initial Jobless Clm* United States-Jobless-Initial Jobless Clm*,Person,K,372K,372K,360K,372000.0,372000.0,360000.0,-12000.0,actual_vs_forecast,negative,negative,market_positive,bullish,0.7,higher_is_bearish,0.7,Higher jobless claims have recently behaved more like growth stress than a dovish-rate signal for NQ.
2012-07-16 12:30:00,Retail Sales MM *,retail_sales,growth,US,Dept of Commerce,13782305 2012-07-16 12:30:00 +0000 UTC Retail Sales MM * United States-Retail Sales-Retail Sales MM *,%,,-0.2%,0.2%,-0.9%,-0.2,0.2,-0.9,-1.1,actual_vs_forecast,negative,negative,market_negative,bearish,-0.7,higher_is_bullish,0.7,Stronger growth data is usually risk-on unless it renews inflation or Fed pressure.
2012-07-17 12:30:00,"Core CPI YY, NSA*",core_cpi,inflation,US,BLS,"13729231 2012-07-17 12:30:00 +0000 UTC Core CPI YY, NSA* United States-CPI-Core CPI YY, NSA*",%,,2.3%,2.2%,2.2%,2.3,2.2,2.2,0.0,actual_vs_forecast,flat,flat,market_neutral,neutral,-0.0,higher_is_bearish,1.0,Higher inflation is usually bearish for NQ because it can lift yields and reduce rate-cut odds.
2012-07-17 12:30:00,"CPI MM, SA*",cpi,inflation,US,BLS,"13803985 2012-07-17 12:30:00 +0000 UTC CPI MM, SA* United States-CPI-CPI MM, SA*",%,,-0.2%,0%,-0.1%,-0.2,0.0,-0.1,-0.1,actual_vs_forecast,negative,negative,market_positive,bullish,1.0,higher_is_bearish,1.0,Higher inflation is usually bearish for NQ because it can lift yields and reduce rate-cut odds.
2012-07-17 12:30:00,"Core CPI MM, SA*",core_cpi,inflation,US,BLS,"13810586 2012-07-17 12:30:00 +0000 UTC Core CPI MM, SA* United States-CPI-Core CPI MM, SA*",%,,0.1%,0.2%,0.2%,0.1,0.2,0.2,0.0,actual_vs_forecast,flat,flat,market_neutral,neutral,-0.0,higher_is_bearish,1.0,Higher inflation is usually bearish for NQ because it can lift yields and reduce rate-cut odds.
2012-07-17 12:30:00,"CPI YY, NSA*",cpi,inflation,US,BLS,"13944474 2012-07-17 12:30:00 +0000 UTC CPI YY, NSA* United States-CPI-CPI YY, NSA*",%,,1.7%,1.6%,1.7%,1.7,1.6,1.7,0.09999999999999987,actual_vs_forecast,positive,positive,market_negative,bearish,-1.0,higher_is_bearish,1.0,Higher inflation is usually bearish for NQ because it can lift yields and reduce rate-cut odds.
2012-07-18 12:30:00,Building Permits: Number *,other,other,US,Dept of Commerce,13933500 2012-07-18 12:30:00 +0000 UTC Building Permits: Number * United States-House Starts-Building Permits: Number *,Number of,M,0.78M,0.765M,0.755M,780000.0,765000.0,755000.0,-10000.0,actual_vs_forecast,negative,negative,market_unknown,mixed,-0.0,unknown,0.0,No reliable one-number market direction rule; treat as a volatility catalyst.
2012-07-19 12:30:00,Initial Jobless Clm*,jobless_claims,labor,US,Dept of Labor,13774709 2012-07-19 12:30:00 +0000 UTC Initial Jobless Clm* United States-Jobless-Initial Jobless Clm*,Person,K,360K,365K,390K,360000.0,365000.0,390000.0,25000.0,actual_vs_forecast,positive,positive,market_negative,bearish,-0.7,higher_is_bearish,0.7,Higher jobless claims have recently behaved more like growth stress than a dovish-rate signal for NQ.
2012-07-19 14:00:00,Existing Home Sales,home_sales,growth,US,NAR,13748708 2012-07-19 14:00:00 +0000 UTC Existing Home Sales United States-Existing Homes-Existing Home Sales,Number of,M,4.6M,4.63M,4.47M,4600000.0,4630000.0,4470000.0,-160000.0,actual_vs_forecast,negative,negative,market_negative,bearish,-0.7,higher_is_bullish,0.7,Stronger growth data is usually risk-on unless it renews inflation or Fed pressure.
2012-07-26 12:30:00,Initial Jobless Clm*,jobless_claims,labor,US,Dept of Labor,13813197 2012-07-26 12:30:00 +0000 UTC Initial Jobless Clm* United States-Jobless-Initial Jobless Clm*,Person,K,390K,380K,368K,390000.0,380000.0,368000.0,-12000.0,actual_vs_forecast,negative,negative,market_positive,bullish,0.7,higher_is_bearish,0.7,Higher jobless claims have recently behaved more like growth stress than a dovish-rate signal for NQ.
2012-08-01 12:15:00,ADP National Employment*,adp_employment,labor,US,ADP,14590146 2012-08-01 12:15:00 +0000 UTC ADP National Employment* United States-ADP-ADP National Employment*,Person,K,176K,120K,-24K,176000.0,120000.0,-24000.0,-144000.0,actual_vs_forecast,negative,negative,market_positive,bullish,0.6,higher_is_mixed_bearish,0.6,Stronger payrolls can pressure NQ when the market reads them as higher-for-longer Fed policy.
2012-08-01 14:00:00,ISM Manufacturing PMI,ism_pmi,growth,US,ISM,14568149 2012-08-01 14:00:00 +0000 UTC ISM Manufacturing PMI United States-ISM - man-ISM Manufacturing PMI,Index,,49.5,50.2,49.6,49.5,50.2,49.6,-0.6000000000000014,actual_vs_forecast,negative,negative,market_negative,bearish,-0.7,higher_is_bullish,0.7,Stronger growth data is usually risk-on unless it renews inflation or Fed pressure.
2012-08-01 18:15:00,Fed Funds Tgt Rate *,fomc_rates,central_bank,US,FOMC,13746711 2012-08-01 18:15:00 +0000 UTC Fed Funds Tgt Rate * United States-Fed policy decision-Fed Funds Tgt Rate *,%,,0.125%,,0.125%,0.125,,0.125,0.0,actual_vs_previous,flat,flat,market_neutral,neutral,-0.0,higher_is_bearish,1.0,Higher rates or hawkish guidance are usually bearish for rate-sensitive equities.
2012-08-02 12:30:00,Initial Jobless Clm*,jobless_claims,labor,US,Dept of Labor,13777204 2012-08-02 12:30:00 +0000 UTC Initial Jobless Clm* United States-Jobless-Initial Jobless Clm*,Person,K,368K,370K,372K,368000.0,370000.0,372000.0,2000.0,actual_vs_forecast,positive,positive,market_negative,bearish,-0.7,higher_is_bearish,0.7,Higher jobless claims have recently behaved more like growth stress than a dovish-rate signal for NQ.
2012-08-03 12:30:00,Non-Farm Payrolls*,nonfarm_payrolls,labor,US,BLS,13712949 2012-08-03 12:30:00 +0000 UTC Non-Farm Payrolls* United States-Employment-Non-Farm Payrolls*,Person,K,73K,100K,145K,73000.0,100000.0,145000.0,45000.0,actual_vs_forecast,positive,positive,market_negative,bearish,-0.6,higher_is_mixed_bearish,0.6,Stronger payrolls can pressure NQ when the market reads them as higher-for-longer Fed policy.
2012-08-03 12:30:00,Unemployment Rate*,unemployment_rate,labor,US,BLS,13775399 2012-08-03 12:30:00 +0000 UTC Unemployment Rate* United States-Employment-Unemployment Rate*,%,,8.2%,8.2%,8.2%,8.2,8.2,8.2,0.0,actual_vs_forecast,flat,flat,market_neutral,neutral,-0.0,higher_is_mixed_bearish,0.35,"Higher unemployment or claims are mixed: dovish for rates, but bearish if growth fear dominates."
2012-08-03 14:00:00,ISM N-Mfg PMI,ism_pmi,growth,US,ISM,13745406 2012-08-03 14:00:00 +0000 UTC ISM N-Mfg PMI United States-ISM - non man-ISM N-Mfg PMI,Index,,53.6,52,52.1,53.6,52.0,52.1,0.10000000000000142,actual_vs_forecast,positive,positive,market_positive,bullish,0.7,higher_is_bullish,0.7,Stronger growth data is usually risk-on unless it renews inflation or Fed pressure.
2012-08-09 12:30:00,Initial Jobless Clm*,jobless_claims,labor,US,Dept of Labor,13819479 2012-08-09 12:30:00 +0000 UTC Initial Jobless Clm* United States-Jobless-Initial Jobless Clm*,Person,K,372K,370K,371K,372000.0,370000.0,371000.0,1000.0,actual_vs_forecast,positive,positive,market_negative,bearish,-0.7,higher_is_bearish,0.7,Higher jobless claims have recently behaved more like growth stress than a dovish-rate signal for NQ.
2012-08-14 12:30:00,Retail Sales MM *,retail_sales,growth,US,Dept of Commerce,13819890 2012-08-14 12:30:00 +0000 UTC Retail Sales MM * United States-Retail Sales-Retail Sales MM *,%,,-0.9%,0.3%,0.5%,-0.9,0.3,0.5,0.2,actual_vs_forecast,positive,positive,market_positive,bullish,0.7,higher_is_bullish,0.7,Stronger growth data is usually risk-on unless it renews inflation or Fed pressure.
2012-08-15 12:30:00,"Core CPI YY, NSA*",core_cpi,inflation,US,BLS,"13734123 2012-08-15 12:30:00 +0000 UTC Core CPI YY, NSA* United States-CPI-Core CPI YY, NSA*",%,,2.2%,2.2%,2.1%,2.2,2.2,2.1,-0.10000000000000009,actual_vs_forecast,negative,negative,market_positive,bullish,1.0,higher_is_bearish,1.0,Higher inflation is usually bearish for NQ because it can lift yields and reduce rate-cut odds.
2012-08-15 12:30:00,"Core CPI MM, SA*",core_cpi,inflation,US,BLS,"13797291 2012-08-15 12:30:00 +0000 UTC Core CPI MM, SA* United States-CPI-Core CPI MM, SA*",%,,0.2%,0.2%,0.2%,0.2,0.2,0.2,0.0,actual_vs_forecast,flat,flat,market_neutral,neutral,-0.0,higher_is_bearish,1.0,Higher inflation is usually bearish for NQ because it can lift yields and reduce rate-cut odds.
2012-08-15 12:30:00,"CPI MM, SA*",cpi,inflation,US,BLS,"13808088 2012-08-15 12:30:00 +0000 UTC CPI MM, SA* United States-CPI-CPI MM, SA*",%,,-0.1%,0.2%,0%,-0.1,0.2,0.0,-0.2,actual_vs_forecast,negative,negative,market_positive,bullish,1.0,higher_is_bearish,1.0,Higher inflation is usually bearish for NQ because it can lift yields and reduce rate-cut odds.
2012-08-15 12:30:00,"CPI YY, NSA*",cpi,inflation,US,BLS,"13927711 2012-08-15 12:30:00 +0000 UTC CPI YY, NSA* United States-CPI-CPI YY, NSA*",%,,1.7%,1.6%,1.4%,1.7,1.6,1.4,-0.20000000000000018,actual_vs_forecast,negative,negative,market_positive,bullish,1.0,higher_is_bearish,1.0,Higher inflation is usually bearish for NQ because it can lift yields and reduce rate-cut odds.
2012-08-16 12:30:00,Initial Jobless Clm*,jobless_claims,labor,US,Dept of Labor,13781399 2012-08-16 12:30:00 +0000 UTC Initial Jobless Clm* United States-Jobless-Initial Jobless Clm*,Person,K,371K,365K,369K,371000.0,365000.0,369000.0,4000.0,actual_vs_forecast,positive,positive,market_negative,bearish,-0.7,higher_is_bearish,0.7,Higher jobless claims have recently behaved more like growth stress than a dovish-rate signal for NQ.
2012-08-16 12:30:00,Building Permits: Number *,other,other,US,Dept of Commerce,13932102 2012-08-16 12:30:00 +0000 UTC Building Permits: Number * United States-House Starts-Building Permits: Number *,Number of,M,0.755M,0.77M,0.812M,755000.0,770000.0,812000.0,42000.0,actual_vs_forecast,positive,positive,market_unknown,mixed,0.0,unknown,0.0,No reliable one-number market direction rule; treat as a volatility catalyst.
2012-08-22 14:00:00,Existing Home Sales,home_sales,growth,US,NAR,13811280 2012-08-22 14:00:00 +0000 UTC Existing Home Sales United States-Existing Homes-Existing Home Sales,Number of,M,4.47M,4.52M,4.53M,4470000.0,4520000.0,4530000.0,10000.0,actual_vs_forecast,positive,positive,market_positive,bullish,0.7,higher_is_bullish,0.7,Stronger growth data is usually risk-on unless it renews inflation or Fed pressure.
2012-08-23 12:30:00,Initial Jobless Clm*,jobless_claims,labor,US,Dept of Labor,13779701 2012-08-23 12:30:00 +0000 UTC Initial Jobless Clm* United States-Jobless-Initial Jobless Clm*,Person,K,369K,365K,376K,369000.0,365000.0,376000.0,11000.0,actual_vs_forecast,positive,positive,market_negative,bearish,-0.7,higher_is_bearish,0.7,Higher jobless claims have recently behaved more like growth stress than a dovish-rate signal for NQ.
2012-08-30 12:30:00,Initial Jobless Clm*,jobless_claims,labor,US,Dept of Labor,13793699 2012-08-30 12:30:00 +0000 UTC Initial Jobless Clm* United States-Jobless-Initial Jobless Clm*,Person,K,376K,370K,377K,376000.0,370000.0,377000.0,7000.0,actual_vs_forecast,positive,positive,market_negative,bearish,-0.7,higher_is_bearish,0.7,Higher jobless claims have recently behaved more like growth stress than a dovish-rate signal for NQ.
2012-09-04 14:00:00,ISM Manufacturing PMI,ism_pmi,growth,US,ISM,14568061 2012-09-04 14:00:00 +0000 UTC ISM Manufacturing PMI United States-ISM - man-ISM Manufacturing PMI,Index,,49.6,50,49,49.6,50.0,49.0,-1.0,actual_vs_forecast,negative,negative,market_negative,bearish,-0.7,higher_is_bullish,0.7,Stronger growth data is usually risk-on unless it renews inflation or Fed pressure.
2012-09-06 12:15:00,ADP National Employment*,adp_employment,labor,US,ADP,14590241 2012-09-06 12:15:00 +0000 UTC ADP National Employment* United States-ADP-ADP National Employment*,Person,K,-24K,140K,257K,-24000.0,140000.0,257000.0,117000.0,actual_vs_forecast,positive,positive,market_negative,bearish,-0.6,higher_is_mixed_bearish,0.6,Stronger payrolls can pressure NQ when the market reads them as higher-for-longer Fed policy.
2012-09-06 12:30:00,Initial Jobless Clm*,jobless_claims,labor,US,Dept of Labor,13782008 2012-09-06 12:30:00 +0000 UTC Initial Jobless Clm* United States-Jobless-Initial Jobless Clm*,Person,K,377K,370K,371K,377000.0,370000.0,371000.0,1000.0,actual_vs_forecast,positive,positive,market_negative,bearish,-0.7,higher_is_bearish,0.7,Higher jobless claims have recently behaved more like growth stress than a dovish-rate signal for NQ.
2012-09-06 14:00:00,ISM N-Mfg PMI,ism_pmi,growth,US,ISM,13753109 2012-09-06 14:00:00 +0000 UTC ISM N-Mfg PMI United States-ISM - non man-ISM N-Mfg PMI,Index,,52.1,52.5,52.1,52.1,52.5,52.1,-0.3999999999999986,actual_vs_forecast,negative,negative,market_negative,bearish,-0.7,higher_is_bullish,0.7,Stronger growth data is usually risk-on unless it renews inflation or Fed pressure.
